									
									
	12	2007-06-16	H	Kansas City	3-3	D	6-3-3	Angel 8 (van den Bergh 4) 6; Mathis 5 (Richards 3, Stammler 2) 15; Angel 9 (penalty kick) 90	Ronald Waterreus, Jeff Parke, Tim Regan, Taylor Graham (John Wolyniec 82), Carlos Mendes, Dane Richards (Sinisa Ubiparipovic 71), Claudio Reyna, Seth Stammler, Dave van den Bergh, Juan Pablo Angel, Clint Mathis (Jozy Altidore 70),
	13	2007-06-30	A	Columbus	0-1	L	6-4-3		Ronald Waterreus, Hunter Freeman (Sinisa Ubiparipovic 86), Carlos Mendes, Jeff Parke, Kevin Goldthwaite, Dane Richards, Claudio Reyna, Seth Stammler, Dave van den Bergh (Santino Quaranta 79), Clint Mathis (John Wolyniec 79), Juan Pablo Angel.
	14	2007-07-05	A	Houston	0-4	L	6-5-3		Ronald Waterreus, Hunter Freeman, Carlos Mendes, Jeff Parke, Kevin Goldthwaite, Markus Schopp (Santino Quaranta 68), Claudio Reyna (Clint Mathis 55), Seth Stammler, Dave van den Bergh, John Wolyniec, Juan Pablo Angel (Sinisa Ubiparipovic 55)
	15	2007-07-08	A	Colorado	1-0	W	7-5-3	Wolyniec 2 (unassisted) 19	Ronald Waterreus, Hunter Freeman, Carlos Mendes (Joe Vide 54), Jeff Parke, Kevin Goldthwaite, Dane Richards (Markus Schopp 81), Claudio Reyna, Seth Stammler, Clint Mathis, Juan Pablo Angel, John Wolyniec (Dave van den Bergh 71),
	16	2007-07-14	H	New England	0-1	L	7-6-3		Jon Conway, Hunter Freeman, Jeff Parke, Seth Stammler, Kevin Goldthwaite, Dane Richards, Clint Mathis (Dave van den Bergh 62), Claudio Reyna, Joe Vide, Juan Pablo Angel (sent off 91+), John Wolyniec (Santino Quaranta 76).
	17	2007-07-22	H	DC United	1-0	W	8-6-3	Wolyniec 3 (Altidore 4, Reyna 3) 19	Jon Conway, Hunter Freeman, Carlos Mendes, Jeff Parke (Joe Vide 46), Kevin Goldthwaite, Dane Richards, Claudio Reyna (Dema Kovalenko 73), Seth Stammler, Clint Mathis (Dave van den Bergh 85), Jozy Altidore, John Wolyniec.
	18	2007-07-26	H	Chivas USA	0-2	L	8-7-3		Jon Conway, Hunter Freeman, Chris Leitch, Seth Stammler, Kevin Goldthwaite (Dema Kovalenko 72), Joe Vide (Clint Mathis 60), Claudio Reyna, Dave van den Bergh, Juan Pablo Angel, John Wolyniec, Jozy Altidore (Dane Richards 59).
	19	2007-08-12	H	Toronto	3-0	W	9-7-3	Angel 10 (unassisted) 24; Altidore 4 (unassisted) 50; Altidore 5 (Angel 3, Conway 1) 63	Jon Conway, Hunter Freeman, Jeff Parke, Seth Stammler, Chris Leitch, Dane Richards (Mike Magee 70), Claudio Reyna (Clint Mathis 22), Dave van den Bergh (Sinisa Ubiparipovic 83), Joe Vide, Jozy Altidore, Juan Pablo Angel.
	20	2007-08-18	H	Los Angeles	5-4	W	10-7-3	Angel 11 (unassisted) 4; Mathis 6 (unassisted) 47+; Altidore 6 (Mathis 2) 49; Altidore 7 (van den Bergh 5) 70; Angel 12 (unassisted) 88	Ronald Waterreus, Hunter Freeman, Jeff Parke, Seth Stammler, Chris Leitch, Dane Richards, Clint Mathis (Carlos Mendes 90), Joe Vide, Dave van den Bergh (John Wolyniec 84), Jozy Altidore (Mike Magee 92+), Juan Pablo Angel.
	21	2007-08-22	A	DC United	1-3	L	10-8-3	Angel 13 (penalty kick) 21	Ronald Waterreus, Hunter Freeman (Kevin Goldthwaite 85), Carlos Mendes, Jeff Parke, Chris Leitch, Dane Richards, Clint Mathis, Joe Vide, Dave van den Bergh (Jozy Altidore 46), Juan Pablo Angel, John Wolyniec (Mike Magee 61),
	22	2007-08-25	A	New England	1-2	L	10-9-3	Altidore 8 (Angel 4) 30	Jon Conway, Kevin Goldthwaite, Jeff Parke, Chris Leitch, Seth Stammler, Dane Richards, Joe Vide (Mike Magee 85), Clint Mathis, Claudio Reyna (Carlos Mendes 76), Jozy Altidore (Francis Doe 71), Juan Pablo Angel.
	23	2007-09-01	H	Chicago	1-0	W	11-9-3	Angel 14 (Richards 4) 75	Ronald Waterreus, Jeff Parke, Seth Stammler, Dave van den Bergh, Chris Leitch, Dane Richards, Claudio Reyna, Joe Vide (Mike Magee 69), Clint Mathis (Carlos Mendes 89), John Wolyniec (Francis Doe 63), Juan Pablo Angel.
	24	2007-09-09	A	Chivas USA	0-3	L	11-10-3		Ronald Waterreus, Chris Leitch, Jeff Parke, Seth Stammler, Kevin Goldthwaite (Francis Doe 46), Joe Vide, Claudio Reyna, Dave van den Bergh, Clint Mathis (Mike Magee 37), John Wolyniec (Dema Kovalenko 62), Juan Pablo Angel.
	25	2007-09-15	A	Chicago	2-2	D	11-10-4	van den Bergh 2 (unassisted) 10; Angel 15 (penalty kick) 69	Ronald Waterreus, Chris Leitch, Jeff Parke, Seth Stammler, Dave van den Bergh, Dane Richards, Dema Kovalenko (Mike Magee 75), Claudio Reyna, Joe Vide (Hunter Freeman 94+), Juan Pablo Angel, Francis Doe (John Wolyniec 79).
	26	2007-09-22	H	New England	2-2	D	11-10-5	Doe 1 (Richards 5) 37; Angel 16 (Doe 1, van den Bergh 6) 84	Ronald Waterreus, Chris Leitch (Jozy Altidore 73), Jeff Parke, Dave van den Bergh, Seth Stammler, Dane Richards, Claudio Reyna, Dema Kovalenko, Joe Vide (Clint Mathis 72), Francis Doe, Juan Pablo Angel.
	27	2007-09-29	H	Real Salt Lake	2-2	D	11-10-6	Doe 2 (unassisted) 49; Angel 17 (penalty kick) 80	Ronald Waterreus, Chris Leitch, Jeff Parke, Seth Stammler, Dave van den Bergh, Dane Richards, Claudio Reyna (Carlos Mendes 58), Joe Vide (Clint Mathis 46), Dema Kovalenko, Francis Doe (Jozy Altidore 64), Juan Pablo Angel.
	28	2007-10-04	A	Toronto	1-2	L	11-11-6	Richards 2 (van den Bergh 7) 75	Ronald Waterreus, Chris Leitch, Jeff Parke, Seth Stammler, Dave van den Bergh, Dane Richards, Clint Mathis, Joe Vide (sent off 64), Dema Kovalenko (Francis Doe 60), Jozy Altidore, Juan Pablo Angel.
	29	2007-10-13	H	Kansas City	2-1	W	12-11-6	Angel 18 (penalty kick) 19; Angel 19 (Richards 6) 24	Jon Conway, Hunter Freeman, Carlos Mendes, Jeff Parke, Dave van den Bergh, Dane Richards, Dema Kovalenko, Seth Stammler, Jozy Altidore (John Wolyniec 91+), Francis Doe (Clint Mathis 74), Juan Pablo Angel.
	30	2007-10-18	A	Los Angeles	1-1	D	12-11-7	Altidore 9 (van den Bergh 8, Angel 5) 16	Jon Conway, Carlos Mendes, Jeff Parke, Hunter Freeman, Dave van den Bergh (Chris Leitch 46), Dane Richards, Joe Vide, Jozy Altidore, Seth Stammler, Juan Pablo Angel, John Wolyniec (Sinisa Ubiparipovic 70),
	P-QF	2007-10-27	H	New England	0-0	D			Jon Conway, Hunter Freeman, Jeff Parke, Seth Stammler, Dave van den Bergh (Chris Leitch 78), Jozy Altidore, Dane Richards, Claudio Reyna (Clint Mathis 86), Dema Kovalenko, Francis Doe (Sinisa Ubiparipovic 68), Juan Pablo Angel.
	P-QF	2007-11-03	A	New England	0-1	L			Jon Conway, Hunter Freeman, Jeff Parke, Seth Stammler, Dave van den Bergh, Dane Richards, Dema Kovalenko, Claudio Reyna (Clint Mathis 26), Joe Vide (Sinisa Ubiparipovic 77), Jozy Altidore, Juan Pablo Angel (John Wolyniec 64).
	1	2008-04-05	H	Columbus	2-0	W	1-0-0	van den Bergh 1 (Ubiparipovic 1) 1; Goldthwaite 1 (Angel 1, van den Bergh 1) 8	Jon Conway, Jeff Parke (sent off 81), Kevin Goldthwaite, Chris Leitch, Luke Sassano, Claudio Reyna (Mike Magee 79), Seth Stammler, Dave van den Bergh, Sinisa Ubiparipovic (Danleigh Borman 46), Oscar Echeverry (John Wolyniec 71), Juan Pablo Angel.
	2	2008-04-12	A	Dallas	0-2	L	1-1-0		Jon Conway, Chris Leitch, Kevin Goldthwaite, Dave van den Bergh, Luke Sassano, Claudio Reyna, Seth Stammler, Sinisa Ubiparipovic (Mike Magee 63), Danleigh Borman, Jozy Altidore, Oscar Echeverry (John Wolyniec 72),
	3	2008-04-19	H	New England	1-1	D	1-1-1	Altidore 1 (unassisted) 30	Jon Conway, Carlos Mendes, Jeff Parke, Kevin Goldthwaite, Chris Leitch, Seth Stammler, Claudio Reyna (Mike Magee 77), Dave van den Bergh, Sinisa Ubiparipovic (Danleigh Borman 61), Jozy Altidore, Juan Pablo Angel (John Wolyniec 46).
	4	2008-04-27	H	San Jose	2-0	W	2-1-1	Magee 1 (penalty kick) 79; Altidore 2 (Wolyniec 1) 95	Jon Conway, Chris Leitch, Jeff Parke, Kevin Goldthwaite (Carlos Mendes 75), Luke Sassano, Claudio Reyna, Seth Stammler, Sinisa Ubiparipovic (Mike Magee 46), Dave van den Bergh (Danleigh Borman 72), Jozy Altidore, John Wolyniec.
	5	2008-05-01	A	Toronto	1-1	D	2-1-2	van den Bergh 2 (unassisted) 39	Jon Conway, Kevin Goldthwaite, Jeff Parke, Hunter Freeman, Danleigh Borman (Dane Richards 55), Mike Magee, Claudio Reyna (Sinisa Ubiparipovic 46), Seth Stammler, Dave van den Bergh, Jozy Altidore (John Wolyniec 91+), Juan Pablo Angel.
	6	2008-05-10	A	Los Angeles	2-1	W	3-1-2	Borman 1 (unassisted) 21; Angel 1 (Richards 1) 78	Jon Conway, Hunter Freeman, Jeff Parke, Kevin Goldthwaite, Dane Richards (John Wolyniec 82), Danleigh Borman (Carlos Mendes 58), Luke Sassano, Dave van den Bergh, Jozy Altidore, Mike Magee (Chris Leitch 90), Juan Pablo Angel.
	7	2008-05-17	H	Kansas City	1-1	D	3-1-3	Borman 2 (Angel 2, Altidore 1) 81	Jon Conway, Andrew Boyens, Jeff Parke, Kevin Goldthwaite, Hunter Freeman, Mike Magee (Danleigh Borman 46), Luke Sassano, Dave van den Bergh (sent off 77), Jozy Altidore, Dane Richards, Juan Pablo Angel.
	8	2008-05-25	H	Chicago	1-5	L	3-2-3	Altidore 3 (Freeman 1) 74	Jon Conway, Hunter Freeman, Andrew Boyens, Jeff Parke, Kevin Goldthwaite, Dane Richards (Jozy Altidore 55), Carlos Mendes (Mike Magee 55), Claudio Reyna (Sinisa Ubiparipovic 79), Luke Sassano, Danleigh Borman, Juan Pablo Angel.
	9	2008-05-31	A	Houston	0-1	L	3-3-3		Jon Conway, Chris Leitch, Andrew Boyens, Jeff Parke, Kevin Goldthwaite, Dane Richards, Luke Sassano (Sinisa Ubiparipovic 44), Seth Stammler, Danleigh Borman, John Wolyniec (Hunter Freeman 58), Jozy Altidore.
	10	2008-06-05	H	Chivas USA	1-0	W	4-3-3	Angel 2 (Richards 2, Leitch 1) 75	Jon Conway, Chris Leitch, Andrew Boyens, Jeff Parke, Kevin Goldthwaite, Dane Richards (Carlos Mendes 92+), Danleigh Borman (Luke Sassano 77), Mike Magee (John Wolyniec 65), Seth Stammler, Dave van den Bergh, Juan Pablo Angel,
	11	2008-06-14	A	DC United	1-4	L	4-4-3	van den Bergh 3 (unassisted) 54	Jon Conway, Andrew Boyens, Jeff Parke, Kevin Goldthwaite, Chris Leitch (Carlos Mendes 60), Luke Sassano (Hunter Freeman 74), Seth Stammler, Dave van den Bergh, Danleigh Borman (Oscar Echeverry 46), Dane Richards, John Wolyniec,
	12	2008-06-18	A	New England	1-1	D	4-4-4	Stammler 1 (van den Bergh 2, Conway 1) 37	Jon Conway, Hunter Freeman, Andrew Boyens, Carlos Mendes, Kevin Goldthwaite, Dane Richards (Chris Megaloudis 55), Mike Magee (Luke Sassano 89), Seth Stammler, Dave van den Bergh, Sinisa Ubiparipovic, Oscar Echeverry (John Wolyniec 62),
	13	2008-06-21	H	Dallas	1-0	W	5-4-4	Goldthwaite 2 (Ubiparipovic 2) 16	Jon Conway, Andrew Boyens, Hunter Freeman, Kevin Goldthwaite (Jeff Parke 24), Dave van den Bergh, Seth Stammler, Mike Magee (Luke Sassano 79), Carlos Mendes, Sinisa Ubiparipovic, Oscar Echeverry (John Wolyniec 62), Dane Richards.
	14	2008-06-28	A	Chivas USA	1-1	D	5-4-5	van den Bergh 4 (unassisted) 26	Jon Conway, Hunter Freeman, Jeff Parke, Andrew Boyens, Kevin Goldthwaite, Carlos Mendes, Dane Richards, Seth Stammler (Luke Sassano 80), Dave van den Bergh, Sinisa Ubiparipovic (Mike Magee 60), John Wolyniec (Oscar Echeverry 54),
	OC-16	2008-07-01	A	CP Baltimore	0-2	L			Zach Thornton, Chris Leitch (Sinisa Ubiparipovic 46), Kevin Goldthwaite, Carlos Mendes, Jeff Parke, John Gilkerson (Andrew Boyens 46), Luke Sassano, Gordon Kljestan (John Wolyniec 46), Mike Magee, Danleigh Borman (David Roth 63), Chris Megaloudis,
	15	2008-07-04	A	Colorado	0-4	L	5-5-5		Jon Conway, Jeff Parke, Andrew Boyens, Hunter Freeman (Mike Magee 46), Dane Richards (Luke Sassano 66), Carlos Mendes, Seth Stammler (Juan Pablo Angel 46), Dave van den Bergh, Kevin Goldthwaite, Oscar Echeverry, Sinisa Ubiparipovic,
	16	2008-07-10	A	Kansas City	1-2	L	5-6-5	Angel 3 (Richards 3, Goldthwaite 1) 71	Jon Conway, Chris Leitch, Kevin Goldthwaite, Jeff Parke, Dave van den Bergh, Luke Sassano (Sinisa Ubiparipovic 46), Mike Magee, Carlos Mendes (Dane Richards 68), Seth Stammler, Juan Pablo Angel, Oscar Echeverry (John Wolyniec 81).
	17	2008-07-19	H	Los Angeles	2-2	D	5-6-6	van den Bergh 5 (Rojas 1, Stammler 1) 35; Angel 4 (Rojas 2) 71	Jon Conway, Andrew Boyens, Kevin Goldthwaite, Jeff Parke, Dave van den Bergh (Juan Pietravallo 89), Dane Richards (Hunter Freeman 50), Carlos Mendes, Jorge Rojas, Seth Stammler, Oscar Echeverry (John Wolyniec 63), Juan Pablo Angel.
	18	2008-07-27	A	San Jose	1-1	D	5-6-7	own goal (Denton) 4	Jon Conway, Hunter Freeman, Andrew Boyens (John Wolyniec 46), Jeff Parke, Kevin Goldthwaite, Seth Stammler (Mike Magee 46), Carlos Mendes, Juan Pietravallo, Jorge Rojas, Dave van den Bergh, Juan Pablo Angel,
	19	2008-08-10	H	DC United	4-1	W	6-6-7	Angel 5 (unassisted) 27; Magee 2 (unassisted) 45; Angel 6 (unassisted) 50; Ubiparipovic 1 (Rojas 3) 87	Jon Conway, Jeff Parke, Gabriel Cichero, Kevin Goldthwaite, Juan Pietravallo (Carlos Mendes 60), Jorge Rojas, Luke Sassano (Chris Leitch 73), Seth Stammler, Dave van den Bergh, Mike Magee (Sinisa Ubiparipovic 85), Juan Pablo Angel.
	20	2008-08-17	H	Toronto	2-0	W	7-6-7	Magee 3 (Stammler 2) 37; Angel 7 (Richards 4, Rojas 4) 92+	Jon Conway, Jeff Parke (Andrew Boyens 25), Luke Sassano (Dane Richards 62), Gabriel Cichero (sent off 46), Kevin Goldthwaite, Juan Pietravallo, Seth Stammler, Dave van den Bergh, Mike Magee, Jorge Rojas, Juan Pablo Angel.
	21	2008-08-24	H	Houston	3-0	W	8-6-7	Angel 8 (van den Bergh 3, Magee 1) 8; Richards 1 (Stammler 3) 26; Magee 4 (Jimenez 1) 60	Jon Conway, Diego Jimenez, Andrew Boyens, Chris Leitch, Kevin Goldthwaite, Dane Richards, Juan Pietravallo, Seth Stammler, Dave van den Bergh (Danleigh Borman 64), Mike Magee (Sinisa Ubiparipovic 79), Juan Pablo Angel (John Wolyniec 64).
	22	2008-08-30	A	DC United	0-0	D	8-6-8		Jon Conway, Chris Leitch (Hunter Freeman 64), Andrew Boyens, Diego Jimenez, Kevin Goldthwaite, Dane Richards, Juan Pietravallo, Dave van den Bergh (Danleigh Borman 82), Juan Pablo Angel, Mike Magee (Jorge Rojas 70), Seth Stammler,
	23	2008-09-06	A	Chicago	0-1	L	8-7-8		Jon Conway, Hunter Freeman (Danleigh Borman 74), Gabriel Cichero, Jeff Parke, Diego Jimenez, Dane Richards, Juan Pietravallo (John Wolyniec 61), Seth Stammler, Sinisa Ubiparipovic, Dave van den Bergh, Juan Pablo Angel,
	24	2008-09-13	H	Real Salt Lake	2-1	W	9-7-8	Angel 9 (unassisted) 49; van den Bergh 6 (Richards 5) 64	Jon Conway, Jeff Parke (Chris Leitch 53), Gabriel Cichero, Kevin Goldthwaite, Dane Richards, Mike Magee (Carlos Mendes 67), Juan Pietravallo, Jorge Rojas, Dave van den Bergh, John Wolyniec, Juan Pablo Angel.
	25	2008-09-18	A	Columbus	1-3	L	9-8-8	Angel 10 (unassisted) 21	Jon Conway, Andrew Boyens, Gabriel Cichero, Jeff Parke, Kevin Goldthwaite (sent off 89), Dane Richards, Juan Pietravallo (John Wolyniec 54), Seth Stammler, Jorge Rojas, Mike Magee (Danleigh Borman 61), Juan Pablo Angel.
	26	2008-09-27	H	Colorado	4-5	L	9-9-8	Magee 5 (unassisted) 5; Angel 11 (pen) 34; Richards 2 (Pietravallo 1, Rojas 5) 40; Mbuta 1 (Kandji 1) 74	Jon Conway, Jeff Parke, Gabriel Cichero (Andrew Boyens 46), Diego Jimenez, Dane Richards (Macoumba Kandji 55), Juan Pietravallo, Jorge Rojas, Seth Stammler, Carlos Mendes (Matthew Mbuta 70), Mike Magee, Juan Pablo Angel.
	27	2008-10-04	H	Toronto	1-3	L	9-10-8	Richards 3 (Angel 3, Goldthwaite 2) 49	Jon Conway, Jeff Parke, Gabriel Cichero, Chris Leitch, Kevin Goldthwaite, Dane Richards (Macoumba Kandji 68), Juan Pietravallo (Dave van den Bergh 46), Seth Stammler, Jorge Rojas, Juan Pablo Angel, Mike Magee.
	28	2008-10-09	A	Real Salt Lake	1-1	D	9-10-9	van den Bergh 7 (unassisted) 31	Jon Conway, Chris Leitch, Diego Jimenez, Jeff Parke, Kevin Goldthwaite, Macoumba Kandji (Luke Sassano 78), Juan Pietravallo (sent off 83), Seth Stammler, Dave van den Bergh (Andrew Boyens 92+), Juan Pablo Angel, Mike Magee (Sinisa Ubiparipovic 65).
	29	2008-10-18	H	Columbus	3-1	W	10-10-9	Angel 12 (Kandji 2) 48; Angel 13 (Stammler 4, van den Bergh 4) 76; Cepero 1 (unassisted) 83	Danny Cepero, Andrew Boyens, Chris Leitch, Kevin Goldthwaite, Diego Jimenez (Jorge Rojas 70), Macoumba Kandji, Mike Magee (Carlos Mendes 79), Seth Stammler, Matthew Mbuta (Dane Richards 66), Dave van den Bergh, Juan Pablo Angel.
	30	2008-10-23	A	Chicago	2-5	L	10-11-9	Angel 14 (van den Bergh 5) 32; Kandji 1 (Richards 6, Leitch 2) 88	Danny Cepero, Chris Leitch, Andrew Boyens, Gabriel Cichero, Kevin Goldthwaite, Juan Pietravallo (Luke Sassano 46), Jorge Rojas (Dane Richards 65), Seth Stammler (Macoumba Kandji 46), Dave van den Bergh, Mike Magee, Juan Pablo Angel.
	P-QF	2008-11-01	H	Houston	1-1	D		Angel 1 (Wolyniec 1) 48	Danny Cepero, Andrew Boyens, Chris Leitch, Kevin Goldthwaite, Diego Jimenez, Dane Richards, Luke Sassano, Sinisa Ubiparipovic (Juan Pietravallo 77), Dave van den Bergh, John Wolyniec, Juan Pablo Angel.
	P-QF	2008-11-09	A	Houston	3-0	W		Richards 1 (Ubiparipovic 1) 25; Angel 2 (penalty kick) 36; Wolyniec 1 (Richards 1) 81	Danny Cepero, Chris Leitch, Andrew Boyens, Diego Jimenez, Kevin Goldthwaite, Dane Richards (Macoumba Kandji 84), Luke Sassano, Sinisa Ubiparipovic, Dave van den Bergh (Carlos Mendes 87), John Wolyniec, Juan Pablo Angel.
	P-SF	2008-11-15	A	Real Salt Lake	1-0	W		van den Bergh 1 (unassisted) 28	Danny Cepero, Chris Leitch, Diego Jimenez, Carlos Mendes, Kevin Goldthwaite, Dane Richards, Luke Sassano (Juan Pietravallo 83), Sinisa Ubiparipovic (Jorge Rojas 23), Dave van den Bergh, Juan Pablo Angel, John Wolyniec.
	P-F	2008-11-23	N	Columbus	1-3	L		Wolyniec 2 (Richards 2) 51	Danny Cepero, Chris Leitch, Diego Jimenez, Carlos Mendes, Kevin Goldthwaite, Dane Richards, Luke Sassano (Jorge Rojas 78), Sinisa Ubiparipovic, Dave van den Bergh, Juan Pablo Angel, John Wolyniec (Macoumba Kandji 82).
	1	2009-03-19	A	Seattle	0-3	L	0-1-0		Danny Cepero, Andrew Boyens (Jeremy Hall 34), Carlos Mendes, Mike Petke, Kevin Goldthwaite, Dane Richards, Juan Pietravallo, Jorge Rojas, Sinisa Ubiparipovic (Danleigh Borman 46), Macoumba Kandji, Juan Pablo Angel,
	2	2009-03-28	H	New England	1-1	D	0-1-1	own goal (Heaps) 35	Danny Cepero, Jeremy Hall, Danleigh Borman, Carlos Mendes, Kevin Goldthwaite, Dane Richards, Luke Sassano, Sinisa Ubiparipovic, Khano Smith (Dominic Oduro 77), Macoumba Kandji, Juan Pablo Angel.
	3	2009-04-05	A	Chicago	0-1	L	0-2-1		Danny Cepero, Kevin Goldthwaite, Carlos Mendes, Danleigh Borman, Jeremy Hall (Carlos Johnson 62), Dane Richards, Jorge Rojas, Khano Smith (Sinisa Ubiparipovic 73), Macoumba Kandji (Dominic Oduro 20), Luke Sassano, Juan Pablo Angel,
	4	2009-04-11	A	Houston	0-0	D	0-2-2		Danny Cepero (Alec Dufty 8), Carlos Johnson (sent off 78), Andrew Boyens, Kevin Goldthwaite (Mike Petke 65), Danleigh Borman, Dane Richards, Juan Pietravallo, Jorge Rojas, Seth Stammler (Albert Celades 64), Khano Smith, Juan Pablo Angel,
	5	2009-04-18	H	Real Salt Lake	2-0	W	1-2-2	Kandji 1 (unassisted) 2; Angel 1 (Kandji 1) 57	Jon Conway, Kevin Goldthwaite, Carlos Mendes, Jeremy Hall (sent off 66), Alfredo Pacheco, Dane Richards (John Wolyniec 86), Jorge Rojas, Seth Stammler, Khano Smith (Danleigh Borman 76), Juan Pablo Angel (Luke Sassano 61), Macoumba Kandji.
	6	2009-04-23	A	Kansas City	0-1	L	1-3-2		Jon Conway, Carlos Johnson (sent off 2), Kevin Goldthwaite, Carlos Mendes (Sinisa Ubiparipovic 77), Alfredo Pacheco, Matthew Mbuta, Jorge Rojas (Luke Sassano 46), Seth Stammler, Danleigh Borman, Juan Pablo Angel, Macoumba Kandji (Dane Richards 59).
	7	2009-04-26	H	DC United	2-3	L	1-4-2	Angel 2 (Rojas 1) 68; Richards 1 (unassisted) 74	Jon Conway, Jeremy Hall (Juan Pietravallo 84), Andrew Boyens (Jorge Rojas 46), Kevin Goldthwaite, Alfredo Pacheco, Dane Richards, Sinisa Ubiparipovic, Luke Sassano, Khano Smith, Juan Pablo Angel, Dominic Oduro (Macoumba Kandji 46).
	OC-Q	2009-04-29	A	San Jose	2-1	W		Petke 1 (unassisted) 2; Wolyniec 1 (Oduro) 80	Danny Cepero, Carlos Johnson, Andrew Boyens, Mike Petke, Danleigh Borman, Sinisa Ubiparipovic, Juan Pietravallo, Luke Sassano, Dominic Oduro (Jeremy Hall 86), Macoumba Kandji (Matthew Mbuta 56), John Wolyniec,
	8	2009-05-02	A	Los Angeles	0-1	L	1-5-2		Jon Conway, Carlos Johnson, Kevin Goldthwaite, Carlos Mendes, Alfredo Pacheco (Danleigh Borman 66), Macoumba Kandji, Jorge Rojas, Seth Stammler, Sinisa Ubiparipovic (Albert Celades 59), Juan Pablo Angel, Dane Richards (John Wolyniec 79),
	9	2009-05-08	H	San Jose	4-1	W	2-5-2	Rojas 1 (unassisted) 7; Rojas 2 (Kandji 2, Johnson 1) 13; Angel 3 (Kandji 3, Celades 1) 22; Kandji 2 (unassisted) 40	Danny Cepero, Carlos Johnson, Kevin Goldthwaite, Mike Petke, Alfredo Pacheco, Sinisa Ubiparipovic, Jorge Rojas (Danleigh Borman 73), Seth Stammler, Albert Celades (Dane Richards 64), Juan Pablo Angel (John Wolyniec 80), Macoumba Kandji.
	10	2009-05-16	H	Houston	1-1	D	2-5-3	Wolyniec 1 (Richards 1) 88	Jon Conway, Carlos Johnson (Jeremy Hall 26), Kevin Goldthwaite, Mike Petke, Alfredo Pacheco (John Wolyniec 82), Sinisa Ubiparipovic, Albert Celades (Dane Richards 74), Seth Stammler, Jorge Rojas (sent off 35), Juan Pablo Angel, Macoumba Kandji.
	OC-Q	2009-05-20	A	DC United	3-5	L		Richards 1 (Wolyniec) 44; Rojas 1 (Wolyniec) 48; Rojas 2 (penalty kick) 61	Danny Cepero, Jeremy Hall, Andrew Boyens (Nick Zimmerman 46), Carlos Mendes, Danleigh Borman (Sinisa Ubiparipovic 83), Dane Richards, Juan Pietravallo (Jorge Rojas 46), Luke Sassano, Khano Smith (Kevin Goldthwaite 46), Dominic Oduro, John Wolyniec.
	11	2009-05-24	H	Chicago	0-1	L	2-6-3		Jon Conway, Jeremy Hall, Kevin Goldthwaite, Mike Petke (Dane Richards 54), Alfredo Pacheco, Sinisa Ubiparipovic (Danleigh Borman 62), Albert Celades, Seth Stammler, Macoumba Kandji, John Wolyniec, Juan Pablo Angel.
	12	2009-05-30	H	Colorado	2-3	L	2-7-3	Angel 4 (penalty kick) 45; Borman 1 (unassisted) 73	Jon Conway, Jeremy Hall, Mike Petke, Kevin Goldthwaite, Alfredo Pacheco (Luke Sassano 58), Seth Stammler (John Wolyniec 87), Albert Celades, Sinisa Ubiparipovic (Danleigh Borman 66), Macoumba Kandji, Dane Richards, Juan Pablo Angel
	13	2009-06-04	A	DC United	0-2	L	2-8-3		Jon Conway, Carlos Mendes (Nick Zimmerman 46), Kevin Goldthwaite, Mike Petke, Danleigh Borman (John Wolyniec 79), Jeremy Hall, Albert Celades, Seth Stammler, Jorge Rojas, Juan Pablo Angel, Dane Richards,
	14	2009-06-07	A	New England	0-4	L	2-9-3		Jon Conway, Jeremy Hall, Mike Petke (Sinisa Ubiparipovic 55), Kevin Goldthwaite (Carlos Mendes 80), Luke Sassano, Nick Zimmerman, Albert Celades, Seth Stammler, Danleigh Borman, Juan Pablo Angel, Dane Richards (John Wolyniec 79).
	15	2009-06-13	A	Toronto	1-2	L	2-10-3	Celades 1 (Angel 1) 54	Danny Cepero, Jeremy Hall, Carlos Mendes, Mike Petke (sent off after final whistle), Alfredo Pacheco (John Wolyniec 74), Nick Zimmerman, Albert Celades, Seth Stammler (Matthew Mbuta 90), Jorge Rojas, Juan Pablo Angel, Macoumba Kandji.
	16	2009-06-20	H	Seattle	1-1	D	2-10-4	Angel 5 (unassisted) 40	Danny Cepero, Jeremy Hall, Kevin Goldthwaite (Danleigh Borman 74), Carlos Mendes, Alfredo Pacheco, Nick Zimmerman, Albert Celades (John Wolyniec 81), Seth Stammler, Jorge Rojas (Dane Richards 58), Juan Pablo Angel, Macoumba Kandji.
	17	2009-06-24	A	Toronto	0-2	L	2-11-4		Danny Cepero, Jeremy Hall, Andrew Boyens, Carlos Mendes (Sinisa Ubiparipovic 65), Alfredo Pacheco, Nick Zimmerman, Luke Sassano, Seth Stammler, Jorge Rojas (Khano Smith 81), Juan Pablo Angel (Dane Richards 46), John Wolyniec.
	18	2009-06-27	A	Columbus	0-1	L	2-12-4		Danny Cepero, Jeremy Hall, Andrew Boyens, Carlos Mendes (Sinisa Ubiparipovic 41), Alfredo Pacheco, Nick Zimmerman, Luke Sassano, Seth Stammler, Jorge Rojas, Khano Smith (Danleigh Borman 74), John Wolyniec (Matthew Mbuta 46).
