									
									
	SL-G	2007-07-25	H	Club America	1-0	W		Jaqua (Holden) 41	Pat Onstad, Wade Barrett, Patrick Ianni, Eddie Robinson, Craig Waibel, Brian Mullan, Dwayne De Rosario, Richard Mulrooney, Stuart Holden, Joseph Ngwenya, Nate Jaqua (Brian Ching 75).
	SL-G	2007-07-29	H	Morelia	1-1	D		Ngwenya (Ching) 1	Zach Wells, Craig Waibel, Ryan Cochrane, Eddie Robinson (Patrick Ianni 61), Wade Barrett, Dwayne De Rosario (Chris Wondolowski 90), Richard Mulrooney, Stuart Holden, Brian Mullan, Joseph Ngwenya (Nate Jaqua 67), Brian Ching (Corey Ashe 87).
	SL-G	2007-08-01	H	DC United	1-0	W		Ching (Jaqua) 50	Zach Wells, Craig Waibel, Ryan Cochrane, Eddie Robinson, Wade Barrett, Corey Ashe (Ricardo Clark 68), Dwayne De Rosario, Richard Mulrooney, Stuart Holden, Brian Ching, Nate Jaqua (Joseph Ngwenya 76).
	20	2007-08-04	A	Real Salt Lake	0-1	L	10-6-4		Pat Onstad, Craig Waibel (Corey Ashe 70), Ryan Cochrane, Eddie Robinson, Wade Barrett, Brian Mullan (Patrick Ianni 90), Ricardo Clark, Richard Mulrooney, Stuart Holden (Nate Jaqua 46), Joseph Ngwenya, Brian Ching.
	21	2007-08-11	A	Colorado	0-1	L	10-7-4		Pat Onstad, Craig Waibel, Ryan Cochrane (Corey Ashe 46), Patrick Ianni, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Richard Mulrooney, Nate Jaqua (Brian Ching 63), Joseph Ngwenya,
	SL-SF	2007-08-14	H	Pachuca	2-2	D		De Rosario (Mullan) 4; Robinson (Mulrooney) 83	Pat Onstad, Craig Waibel, Patrick Ianni, Eddie Robinson, Wade Barrett, Dwayne De Rosario (Corey Ashe 79), Richard Mulrooney, Brian Mullan, Nate Jaqua (Chris Wondolowski 91), Joseph Ngwenya, Brian Ching.
	22	2007-08-19	H	Dallas	1-0	W	11-7-4	Ching 7 (Mullan 3, De Rosario 2) 42	Pat Onstad, Richard Mulrooney, Patrick Ianni, Eddie Robinson, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Nate Jaqua, Brian Ching (Corey Ashe 71), Joseph Ngwenya (Chris Wondolowski 56),
	23	2007-08-25	H	Columbus	1-1	D	11-7-5	Jaqua 3 (unassisted) 80	Pat Onstad, Richard Mulrooney, Ryan Cochrane (Chris Wondolowski 65), Patrick Ianni, Wade Barrett, Brian Mullan, Ricardo Clark, Dwayne De Rosario, Corey Ashe, Nate Jaqua, Joseph Ngwenya.
	24	2007-09-01	H	Kansas City	1-1	D	11-7-6	Ngwenya 7 (De Rosario 3) 69	Pat Onstad, Patrick Ianni, Ryan Cochrane, Eddie Robinson, Brian Mullan, Ricardo Clark, Richard Mulrooney, Corey Ashe, Wade Barrett, Dwayne De Rosario, Joseph Ngwenya (Chris Wondolowski 88).
	25	2007-09-08	H	Real Salt Lake	4-3	W	12-7-6	Jaqua 4 (Ashe 2) 6; Robinson 1 (Mulrooney 2) 28; Jaqua 5 (Ashe 3, De Rosario 4) 48; Jaqua 6 (Ashe 4) 57	Pat Onstad, Richard Mulrooney, Ryan Cochrane, Eddie Robinson, Wade Barrett, Ricardo Clark, Dwayne De Rosario, Corey Ashe, Brian Mullan, Nate Jaqua, Joseph Ngwenya.
